id,name,cityName,stateCode,postalCodeNumber,address,phoneNumber,websiteUrl,orgPackageTypeName,scraped_metro,latitude,longitude,companyPageUrl,logoUrl,google_rating,google_review_count,google_address
33275,RAD Estate Sales,Dade City,FL,33525,36304 Saint Joe Road,(352) 206-4076,,Basic,Tampa / St. Petersburg,28.346039,-82.236526,,,4.7,27,"38537 Bellrose Dr, Zephyrhills, FL 33540, USA"
36281,M & L Estate Sales,Havana,FL,32333,2103 Salem Road,(850) 539-7745,,Basic,Tallahassee,30.59457,-84.399903,,,4.7,26,"Plantation Rd, Augusta, GA 30906, USA"
35495,Busby Antiques & Collectibles,Winter Park,FL,32792,7224 Sandscove Ct.,,http://www.busbyantiques.com,Basic,Orlando,28.608664,-81.298946,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/35495/635495926710659970.jpg,4.7,20,"838 Eyrie Dr #1060, Oviedo, FL 32765, USA"
6563,Oldies but Goodies Antiques,Orlando,FL,32804,1907 N. Orange Avenue,(407) 415-0978,,Basic,Orlando,28.580513,-81.39597,,,4.7,19,"918 Caroline St, Fredericksburg, VA 22401, USA"
130268,Art Estate Sales,West Palm Beach,FL,33405,3727 S. Dixie Hwy.,(561) 727-8796,https://chicagofineart.artweb.com/,Basic,Miami / Fort Lauderdale / West Palm Beach,26.667478,-80.059131,,https://picturescdn.estatesales.net/orglogos/130268/636176268686988364.jpg,4.7,12,"5500 Georgia Ave, West Palm Beach, FL 33405, USA"
129428,Estate Sales Center,West Palm Beach,FL,33405,5520 Georgia ave ,(561) 719-4190,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.667478,-80.059131,,https://picturescdn.estatesales.net/orglogos/129428/636093818825019784.jpg,4.7,12,"5500 Georgia Ave, West Palm Beach, FL 33405, USA"
170270,Kofski Estate Sales,West Palm Beach,FL,33405,5500 Georgia Avenue ,(561) 585-1976,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.667478,-80.059131,,,4.7,12,"5500 Georgia Ave, West Palm Beach, FL 33405, USA"
123755,K & R Estate Liquidators LLC,Cocoa,FL,32926,113 Woodsmill blvd.,(218) 779-0275,,Basic,Melbourne,28.408068,-80.823502,,,4.7,12,"52 E Cemetery Rd, Fairfax, IA 52228, USA"
156263,Grasons Of St Johns & Flagler Counties,Saint Augustine,FL,32080,100 Island Cottage Way,(904) 417-3409,https://www.grasons.com/estate-sale-companies/stjohns-flagler-counties-fl/,Gold,Ocala,29.783594,-81.260042,/companies/FL/Saint-Augustine/32080/156263,https://picturescdn.estatesales.net/orglogos/156263/638248718002030544.jpg,4.7,9,"100 Island Cottage Way Suite 200, St. Augustine, FL 32080, USA"
141485,Two Sisters Secret Treasures LLC,Pensacola,FL,32505,,(850) 380-9169,http://www.twosisterssecrettreaures.com,Basic,Pensacola,30.454597,-87.258345,,https://picturescdn.estatesales.net/orglogos/141485/637170647431103040.jpg,4.7,6,"106 E Washington St, Monticello, FL 32344, USA"
20750,Sunny Estate Sales,Clearwater,FL,33765,1710 N Hercules Ave,(727) 266-5320,,Basic,Tampa / St. Petersburg,27.975708,-82.746457,,,4.7,3,"1710 N Hercules Ave, Clearwater, FL 33765, USA"
9722,Oliver's Twist Estate Sales,Mount Dora,FL,32757,1004 Elysium Blvd.,(352) 874-8757,,Basic,Orlando,28.7295,-81.633224,,https://picturescdn.estatesales.net/orglogos/9722/636121452364491462.jpg,4.7,3,"404 N Donnelly St, Mt Dora, FL 32757, USA"
16403,Pink Flamingo Estate Sales,Lillian,AL,36549,,(251) 284-4333,http://thepinkflamingoantiques.com/aap_pink_flamingo_antiques_estate_sale_1.php,Basic,Pensacola,30.416925,-87.4495,,https://picturescdn.estatesales.net/orglogos/16403/636118321896998252.jpg,4.7,3,"29451 US-98, Elberta, AL 36530, USA"
157007,Helping Hands Online Auctions,Boynton Beach,FL,33472,,(561) 596-1807,,Silver,Miami / Fort Lauderdale / West Palm Beach,26.528134,-80.185124,/companies/FL/Boynton-Beach/33472/157007,,4.6,467,"1500 NW 1st Ct, Boca Raton, FL 33432, USA"
24614,Paradise Coast Art,Naples,FL,34106,2000 L'Ambiance Circle 202,(239) 777-5177,http://www.paradisecoastart.com,Basic,Naples,26.1418,-81.795,,,4.6,425,"3940 City Gate Blvd N, Naples, FL 34117, USA"
24911,Tags To Riches,Boca Raton,FL,33498,11140 180th ct s,(207) 441-4135,,Basic,Miami / Fort Lauderdale / West Palm Beach,26.397396,-80.227452,,,4.6,350,"3200 N Federal Hwy #105, Boca Raton, FL 33431, USA"
154448,Brass Pineapple Antiques And Estates,Ocala,FL,34471,,(352) 817-5875,https://hibid.com/company/149319/brass-pineapple-antiques-and-estateshttps://www.auctionninja.com/brass-pineapple-antiques-and-estates/,Silver,Ocala,29.168302,-82.096408,/companies/FL/Ocala/34471/154448,https://picturescdn.estatesales.net/orglogos/154448/638130347632283486.jpg,4.6,347,"4427 NW Blitchton Rd, Ocala, FL 34482, USA"
170012,Oooodles Antiques,Pensacola,FL,32503,,(850) 266-4610,,Basic,Pensacola,30.462238,-87.217528,,,4.6,287,"3733 W Navy Blvd, Pensacola, FL 32507, USA"
159218,Bond Street Auctions,Fort Lauderdale,FL,33316,"1931 Cordova Rd,Fort Lauderdale, Fl33316",(404) 732-4183,http://www.bondstreetauctions.com,Bronze,Miami / Fort Lauderdale / West Palm Beach,26.10149,-80.122776,/companies/FL/Fort-Lauderdale/33316/159218,https://picturescdn.estatesales.net/orglogos/159218/638985157605947239.jpg,4.6,227,"1931 Cordova Rd, Fort Lauderdale, FL 33316, USA"
155972,Lake Yale Sales LLC,Grand Island,FL,32735,,(352) 434-0572,,Basic,Orlando,28.903536,-81.73882,,https://picturescdn.estatesales.net/orglogos/155972/638229101030252378.jpg,4.6,167,"39034 County Rd 452, Leesburg, FL 34788, USA"
157829,Then & Now Gallery,Jensen Beach,FL,34957,3551 NW Federal Hwy ,(772) 256-4920,,Basic,Port St. Lucie / Fort Pierce,27.296988,-80.238806,,https://picturescdn.estatesales.net/orglogos/157829/638345484244095646.jpg,4.6,139,"3551 Northwest Federal Highway square one shopping center, Jensen Beach, FL 34957, USA"
135083,Get Ready 2 Sell Estate Sale & Staging Co,Spring Hill,FL,34608,,(352) 593-0833,,Basic,Tampa / St. Petersburg,28.483764,-82.549578,,,4.6,118,"102 W McKey St, Ocoee, FL 34761, USA"
160637,Milone Vintage Estate Sales,Clearwater,FL,33755,,(727) 534-5345,http://www.milonevintage.com,Gold,Tampa / St. Petersburg,27.979046,-82.78302,/companies/FL/Clearwater/33755/160637,https://picturescdn.estatesales.net/orglogos/160637/638496009458975361.jpg,4.6,118,"102 W McKey St, Ocoee, FL 34761, USA"
139442,Spotted Cow Estate Sales,Orlando,FL,32828,,(407) 434-9138,https://spottedcowsales.com,Gold,Lakeland / Winter Haven,28.520052,-81.165998,/companies/FL/Orlando/32828/139442,https://picturescdn.estatesales.net/orglogos/139442/637085075600884729.jpg,4.6,118,"102 W McKey St, Ocoee, FL 34761, USA"
4808,Tip of the Hat Estate Sales,Winter Garden,FL,34787,8812 bismarck palm drive,(615) 957-9785,http://www.tipofthehatestatesales.com,Basic,Orlando,28.477579,-81.634501,,https://picturescdn.estatesales.net/orglogos/4808/638173617456686458.jpg,4.6,118,"102 W McKey St, Ocoee, FL 34761, USA"
168392,The Glory Days Estate Sales,Winter Park,FL,32792,,(407) 279-1220,https://www.intheglorydays.com,Basic,Orlando,28.608664,-81.298946,,https://picturescdn.estatesales.net/orglogos/168392/638874581388026590.jpg,4.6,118,"102 W McKey St, Ocoee, FL 34761, USA"
129113,Let It Go Lifestyle,Ocoee,FL,34761,3027 Spicenut Court,(407) 797-3534,http://www.LetitGoLifestyle.com,Gold,Orlando,28.570418,-81.535782,/companies/FL/Ocoee/34761/129113,https://picturescdn.estatesales.net/orglogos/129113/637632016389981482.jpg,4.6,118,"102 W McKey St, Ocoee, FL 34761, USA"
14087,Aristocrat Estate Sales,Daytona Beach,FL,32117,1689 State Ave,(386) 871-2302,http://www.aristocratestaresales.com,Basic,Daytona Beach,29.235916,-81.057494,,,4.6,118,"102 W McKey St, Ocoee, FL 34761, USA"
137846,East Of Eden Estate Liquidators,Niceville,FL,32578,860 John Sims Pkwy West,(812) 560-7636,,Basic,Fort Walton Beach,30.518385,-86.39623,,,4.6,98,"860 W John Sims Pkwy, Niceville, FL 32578, USA"
20933,East Of Eden Estate Liquidators,Niceville,FL,32578,860 West John Sims Parkway,(850) 687-4838,,Basic,Fort Walton Beach,30.518385,-86.39623,,,4.6,98,"860 W John Sims Pkwy, Niceville, FL 32578, USA"
35870,Granny's Auction House,Clearwater,FL,33760,5175 Ulmerton Rd Suite B,(727) 572-1567,http://grannysauction.net,Basic,Tampa / St. Petersburg,27.900792,-82.714424,,https://picturescdn.estatesales.net/orglogos/35870/636845541075025083.jpg,4.6,96,"5175 Ulmerton Rd STE B, Clearwater, FL 33760, USA"
144578,Washington Street Crossing,New Smyrna Beach,FL,32168,,(386) 957-3780,,Basic,Daytona Beach,28.970566,-81.049846,,,4.6,92,"518 Washington St #6629, New Smyrna Beach, FL 32168, USA"
164459,Community Thrift Market,Tallahassee,FL,32301,"652 CAPITAL CIR NE, STE B",(850) 273-0279,http://www.communitythriftmarket.com,Basic,Tallahassee,30.42613,-84.251652,,,4.6,92,"652 Capital Cir NE, Tallahassee, FL 32301, USA"
24500,"United Country Inational, Inc.",Tallahassee,FL,32312,1850 Folkstone Rd,(800) 711-9175,,Basic,Tallahassee,30.579714,-84.2056,,,4.6,91,"934 E Wade St, Trenton, FL 32693, USA"
123326,Mid Florida Estate Sales LLC,Lakeland,FL,33801,E. Elm,(863) 874-0158,http://www.midfloridaestatesales.net,Basic,Lakeland / Winter Haven,28.042681,-81.906626,,https://picturescdn.estatesales.net/orglogos/123326/636016896337086287.jpg,4.6,73,"141 Fernery Rd A4, Lakeland, FL 33809, USA"
143771,Curated Estate Sales,Lakeland,FL,33801,401 S. Fl. Ave. ,(863) 899-0483,,Basic,Lakeland / Winter Haven,28.042681,-81.906626,,https://picturescdn.estatesales.net/orglogos/143771/638092267497625719.jpg,4.6,73,"141 Fernery Rd A4, Lakeland, FL 33809, USA"
157769,Florida Estate Sale Pros,Lakeland,FL,33810,,(724) 993-3026,https://easycheapestatesales.com/,Basic,Lakeland / Winter Haven,28.127336,-82.015046,,https://picturescdn.estatesales.net/orglogos/157769/638343213167531646.jpg,4.6,73,"141 Fernery Rd A4, Lakeland, FL 33809, USA"
150107,Cheek House Estate Sales,Lakeland,FL,33801,,(863) 640-5032,,Basic,Lakeland / Winter Haven,28.042681,-81.906626,,,4.6,73,"141 Fernery Rd A4, Lakeland, FL 33809, USA"
165989,Bcp Estate Sales,Lakeland,FL,33801,,(863) 808-9193,,Gold,Lakeland / Winter Haven,28.042681,-81.906626,/companies/FL/Lakeland/33801/165989,https://picturescdn.estatesales.net/orglogos/165989/638728323918152558.jpg,4.6,73,"141 Fernery Rd A4, Lakeland, FL 33809, USA"
20324,Eyeing The Past,Fort Myers,FL,33901,1936 Commercial Drive,(239) 275-8885,,Basic,Fort Myers / Cape Coral,26.623392,-81.875204,,,4.6,64,"1936 Commercial Dr, Fort Myers, FL 33901, USA"
160298,Postal Connections,Vero Beach,FL,32960,,(321) 367-4427,,Basic,Sebastian / Vero Beach,27.641443,-80.402203,,https://picturescdn.estatesales.net/orglogos/160298/638734023236753987.jpg,4.6,60,"1275 US-1 #2, Vero Beach, FL 32960, USA"
158261,C W Auction Company,High Springs,FL,32643,25961 W US Hwy 27,(352) 514-8707,,Silver,Gainesville,29.816758,-82.648925,/companies/FL/High-Springs/32643/158261,,4.6,43,"25961 W U.S. Hwy 27, High Springs, FL 32643, USA"
22013,Sunset Auction Co,Miami,FL,33256,PO Box 6153,(305) 926-8864,http://www.SunsetAuctionCo.com,Basic,Miami / Fort Lauderdale / West Palm Beach,25.6789,-80.3175,,,4.6,42,"1449 Washington Rd, Thomson, GA 30824, USA"
155465,Island Antiques LLC,Key West,FL,33040,,(305) 294-0029,,Basic,Key West / Marathon,24.600416,-81.857909,,,4.6,38,"536 Fleming St, Key West, FL 33040, USA"
141632,Baby Boomers Estate Sales,Clearwater,FL,33756,,(727) 235-2843,http://www.babyboomersestatesales.com,Bronze,Tampa / St. Petersburg,27.946056,-82.794788,/companies/FL/Clearwater/33756/141632,https://picturescdn.estatesales.net/orglogos/141632/637116211910920650.jpg,4.6,33,"1824 Alberta Dr, Clearwater, FL 33756, USA"
147533,Merleburl Market,Jacksonville,FL,32246,11300 Beach Blvd,(904) 444-9836,,Basic,Jacksonville,30.287312,-81.508347,,,4.6,30,"11300 Beach Blvd, Jacksonville, FL 32246, USA"
143909,Florat Jewel Y Corp,Miami,FL,33157,18507 S .DIXIE HWY,(305) 232-3370,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.60441,-80.335216,,https://picturescdn.estatesales.net/orglogos/143909/637365692015683275.jpg,4.6,22,"58 W 47th St #6, New York, NY 10036, USA"
120041,Blue Water Auction Services,Stuart,FL,34997,3042 se Dominica Terrace,(772) 418-7369,,Basic,Port St. Lucie / Fort Pierce,27.108353,-80.233605,,https://picturescdn.estatesales.net/orglogos/120041/638663349935867591.jpg,4.6,20,"506 SW Federal Hwy Suite #201, Stuart, FL 34994, USA"
119744,Interealty Exchange,Miami Beach,FL,33139,,(305) 397-8196,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.780996,-80.15267,,,4.6,19,"460 NE 28th St CU1, Miami, FL 33137, USA"
140954,Finders Keepers,Macclenny,FL,32063,,(904) 657-1713,https://finderskeepers4sale.com,Gold,Jacksonville,30.273591,-82.124442,/companies/FL/Macclenny/32063/140954,https://picturescdn.estatesales.net/orglogos/140954/637060519708780395.jpg,4.6,19,"123B N 6th St, Macclenny, FL 32063, USA"
6389,Smooth Sale-ing Estate Sales,Brooksville,FL,34601,17359 Brittle Road ,(352) 279-1816,http://smoothsale-ingestatesales.com,Gold,Tampa / St. Petersburg,28.591662,-82.349188,/companies/FL/Brooksville/34601/6389,https://picturescdn.estatesales.net/orglogos/6389/636551938019610049.jpg,4.6,16,"17359 Brittle Rd, Brooksville, FL 34601, USA"
9251,Affordable Estate Sales,Port Richey,FL,34668,10824 Stamford Dr,(727) 810-4912,http://www.affordableestatesale.com,Basic,Tampa / St. Petersburg,28.30475,-82.705003,,https://picturescdn.estatesales.net/orglogos/9251/636342840738348481.jpg,4.6,14,"3022 Fairmount Dr, Holiday, FL 34691, USA"
148604,Abbott Estate Sales,New Port Richey,FL,34654,6801 Old Decubellis Court,(727) 809-0424,,Bronze,Tampa / St. Petersburg,28.299046,-82.625357,/companies/FL/New-Port-Richey/34654/148604,,4.6,14,"3022 Fairmount Dr, Holiday, FL 34691, USA"
134147,Absolute Advantage Estate Sales LLC,Holiday,FL,34691,3022 FAIRMOUNT DR,(727) 509-5981,http://www.absoluteadvantage.net,Silver,Tampa / St. Petersburg,28.20031,-82.769283,/companies/FL/Holiday/34691/134147,https://picturescdn.estatesales.net/orglogos/134147/636529128626769368.jpg,4.6,14,"3022 Fairmount Dr, Holiday, FL 34691, USA"
155312,Veteran’s Indoor Yardsale,Elberta,AL,36530,,(205) 928-4710,,Bronze,Pensacola,30.407426,-87.54188,/companies/AL/Elberta/36530/155312,https://picturescdn.estatesales.net/orglogos/155312/638186609949224244.jpg,4.6,14,"27618 US-98, Elberta, AL 36530, USA"
169904,Bluestar Move Management & Estate Sales,Bonita Springs,FL,34134,3521 Bonita Bay Blvd,(239) 387-1147,https://www.bluestarmoving.com/,Gold,Naples,26.347548,-81.844804,/companies/FL/Bonita-Springs/34134/169904,https://picturescdn.estatesales.net/orglogos/169904/638957182341776202.jpg,4.6,11,"3521 Bonita Bay Blvd, Bonita Springs, FL 34134, USA"
30032,Enchanted Antiques & Estate Sales,Jacksonville,FL,32241,PO Box 23291,(904) 742-0332,,Basic,Jacksonville,30.3318,-81.6555,,,4.6,11,"4928 US-301 Ste 201, Hope Mills, NC 28348, USA"
136415,Home To Home Estate Sales,Tarpon Springs,FL,34689,,(727) 424-4873,http://www.home2homeestatesales.com,Basic,Tampa / St. Petersburg,28.146852,-82.761878,,https://picturescdn.estatesales.net/orglogos/136415/636685665053800619.jpg,4.6,10,"8521 County Rd 13 N, St. Augustine, FL 32092, USA"
29213,Palm Estate Sales,Saint Augustine,FL,32086,916 Deer Chase ,(207) 485-2246,,Basic,Palm Coast,29.761523,-81.296262,,https://picturescdn.estatesales.net/orglogos/29213/636679546223261115.jpg,4.6,10,"8521 County Rd 13 N, St. Augustine, FL 32092, USA"
20894,Roys Auctions & Estate Sales,Palatka,FL,32177,1201 Hwy.19 South,(386) 538-3205,,Basic,Palatka,29.682624,-81.693679,,,4.6,10,"8521 County Rd 13 N, St. Augustine, FL 32092, USA"
137843,Hodges Estate Sales,Saint Augustine,FL,32092,,(904) 293-7905,http://www.hodgesestatesales.com,Basic,Palatka,29.912319,-81.542679,,https://picturescdn.estatesales.net/orglogos/137843/636789397626101735.jpg,4.6,10,"8521 County Rd 13 N, St. Augustine, FL 32092, USA"
163445,"On The Coast Estate Sales And Home Transformations, LLC",Pensacola,FL,32526,1079 Simpson Street,(850) 501-3555,https://onthecoastestatesale.com,Bronze,Pensacola,30.502173,-87.361307,/companies/FL/Pensacola/32526/163445,https://picturescdn.estatesales.net/orglogos/163445/638591576795366022.jpg,4.6,10,"2052 W County Hwy 30A Suite 210, Santa Rosa Beach, FL 32459, USA"
163316,J&B Global Enterprise LLC,Miami,FL,33143,,(305) 450-9591,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.703525,-80.289967,,,4.6,9,"12851 SW 42nd St SUITE 105, Miami, FL 33175, USA"
7886,by Harper,Jacksonville,FL,32207,4941 River Point Road,(904) 465-0404,,Basic,Jacksonville,30.289522,-81.641428,,,4.6,9,"4941 River Point Rd, Jacksonville, FL 32207, USA"
140246,Top Shelf Services,Sarasota,FL,34231,,(941) 363-1129,https://www.topshelf.services/,Basic,Sarasota / Bradenton,27.255856,-82.517414,,https://picturescdn.estatesales.net/orglogos/140246/636999086877806053.jpg,4.6,7,"7045 Shadow Crest Dr, Las Vegas, NV 89119, USA"
33452,Peach Creek Bazaar And Fresh Market,Santa Rosa Beach,FL,32459,4401 East Highway 98,(540) 538-1728,,Basic,Panama City,30.361486,-86.159116,,,4.5,693,"4495 Commons Dr W, Destin, FL 32541, USA"
166904,Franklin Antiques And State Liquidators,Pensacola,FL,32526,,(850) 910-5350,,Basic,Pensacola,30.502173,-87.361307,,,4.5,305,"6550 Mobile Hwy, Pensacola, FL 32526, USA"
141482,Grumbles House Antiques And Garden Shop,Dunnellon,FL,34431,20799 Walnut St.,(352) 465-1460,http://www.grumbleshouseantiques.com,Basic,Homosassa Springs / Inverness / Crystal River,29.1305,-82.519318,,https://picturescdn.estatesales.net/orglogos/141482/637117582481262233.jpg,4.5,158,"20799 Walnut St, Dunnellon, FL 34431, USA"
168038,Prestige Auctions Inc,Coral Springs,FL,33065,,(954) 696-8017,,Gold,Miami / Fort Lauderdale / West Palm Beach,26.272128,-80.258362,/companies/FL/Coral-Springs/33065/168038,,4.5,156,"169-177 Cleethorpe Rd, Grimsby DN31 3AX, UK"
17753,Auctions Unlimited,Jacksonville,FL,32244,5517 ROOSEVELT BLVD.,(904) 612-5591,,Basic,Jacksonville,30.218584,-81.7536,,,4.5,154,"8777 Tallyho Rd bldg 3, Houston, TX 77061, USA"
132578,Estate Sales By Ana Maria,Oldsmar,FL,34677,,(727) 504-6633,,Basic,Tampa / St. Petersburg,28.042768,-82.679542,,,4.5,148,"E Lake Rd S, Palm Harbor, FL 34685, USA"
28787,Creative Connections Estate Sales & Downsizing,Safety Harbor,FL,34695,26 Hickory Lane,(727) 831-3371,,Basic,Tampa / St. Petersburg,28.013464,-82.692276,,,4.5,148,"E Lake Rd S, Palm Harbor, FL 34685, USA"
17210,Organizing Life Services Estate Sales,Palm Harbor,FL,34683,1484 Michigan ave ,(727) 542-6028,https://organizinglifeservices.com/,Basic,Tampa / St. Petersburg,28.085862,-82.762398,,https://picturescdn.estatesales.net/orglogos/17210/638097305014108638.jpg,4.5,148,"E Lake Rd S, Palm Harbor, FL 34685, USA"
140129,Estate Sales By Leslie,Tarpon Springs,FL,34689,,(727) 410-8270,,Bronze,Tampa / St. Petersburg,28.146852,-82.761878,/companies/FL/Tarpon-Springs/34689/140129,,4.5,148,"E Lake Rd S, Palm Harbor, FL 34685, USA"
128054,Andrea And Friends Antiques Mall,Saint Petersburg,FL,33704,,(727) 560-8568,,Basic,Tampa / St. Petersburg,27.796466,-82.630284,,,4.5,124,"2400 Dr M.L.K. Jr St N, St. Petersburg, FL 33704, USA"
130253,The Glass Slipper,Merritt Island,FL,32953,,(321) 795-4377,,Silver,Melbourne,28.435714,-80.685277,/companies/FL/Merritt-Island/32953/130253,,4.5,109,"857 SW Main Blvd Suite 115, Lake City, FL 32025, USA"
148472,Empire Estate Sales LLC,Bushnell,FL,33513,,(352) 457-6571,,Basic,Homosassa Springs / Inverness / Crystal River,28.690619,-82.164645,,https://picturescdn.estatesales.net/orglogos/148472/637766775426730782.jpg,4.5,108,"759 US-9W, Glenmont, NY 12077, USA"
132596,Picker Place Estate Sales,Plant City,FL,33563,,(813) 952-4672,,Basic,Tampa / St. Petersburg,28.018279,-82.13814,,,4.5,98,"709 N Park Rd, Plant City, FL 33563, USA"
163856,Island Estate Sales,Foley,AL,36535,12453 Capulet Ct.,(205) 514-4071,,Gold,Pensacola,30.383821,-87.715678,/companies/AL/Foley/36535/163856,,4.5,89,"Pelham Pkwy, Pelham, AL 35124, USA"
28757,Rocket City Retro,Cocoa,FL,32922,331 King Street,(321) 446-0129,,Basic,Melbourne,28.374614,-80.745986,,,4.5,80,"116 Forrest Ave, Cocoa, FL 32922, USA"
150785,The Old Packing House Inc,Tavares,FL,32778,690 S Central Ave Umatilla FL ,(352) 516-6221,,Basic,Orlando,28.780344,-81.725048,,,4.5,80,"690 S Central Ave, Umatilla, FL 32784, USA"
133364,"Reminisce` Estate Sales, LLC",Spring Hill,FL,34610,"Spring Hill, Florida",(727) 457-7619,http://www.reminisceestatesales.com,Basic,Tampa / St. Petersburg,28.37758,-82.492062,,https://picturescdn.estatesales.net/orglogos/133364/636429354804819684.jpg,4.5,76,"4221 SE 53rd Ave unit F, Ocala, FL 34480, USA"
171089,Dominic Estate Sales And Logistics,Ocala,FL,34471,,(352) 421-0853,,Gold,Lakeland / Winter Haven,29.168302,-82.096408,/companies/FL/Ocala/34471/171089,https://picturescdn.estatesales.net/orglogos/171089/639036857830210345.jpg,4.5,76,"4221 SE 53rd Ave unit F, Ocala, FL 34480, USA"
142574,Justice’s League Estate Sales,Ocala,FL,34480,4221 SE 53rd Ave unit F,(352) 414-8249,https://justicesleagueestatesales.com,Gold,Homosassa Springs / Inverness / Crystal River,29.090828,-82.094999,/companies/FL/Ocala/34480/142574,https://picturescdn.estatesales.net/orglogos/142574/637779777517943411.jpg,4.5,76,"4221 SE 53rd Ave unit F, Ocala, FL 34480, USA"
22421,Estate Sales By Linda & Cathy,The Villages,FL,32162,7823 SE 170th Stonebrook LAne,(352) 250-8682,http://www.estatesalesinthevillages.com,Basic,The Villages,28.917856,-82.001442,,,4.5,76,"4221 SE 53rd Ave unit F, Ocala, FL 34480, USA"
156968,Estate Sales Solutions,Belleview,FL,34420,3916 SE 120th St,(352) 234-0415,,Basic,The Villages,29.051363,-82.040487,,,4.5,76,"4221 SE 53rd Ave unit F, Ocala, FL 34480, USA"
170945,Orange Flag Estate Sales,The Villages,FL,32162,,(352) 661-8165,https://orangeflagsales.com/,Bronze,The Villages,28.917856,-82.001442,/companies/FL/The-Villages/32162/170945,https://picturescdn.estatesales.net/orglogos/170945/639016465207517033.jpg,4.5,76,"4221 SE 53rd Ave unit F, Ocala, FL 34480, USA"
128567,Infiniti Estate Sales,Ocala,FL,34475,,(352) 266-4807,http://www.infinitisales.co,Basic,Ocala,29.261728,-82.163838,,https://picturescdn.estatesales.net/orglogos/128567/636425719435259219.jpg,4.5,76,"4221 SE 53rd Ave unit F, Ocala, FL 34480, USA"
9797,The Clean Out King,Saint Petersburg,FL,33701,1301 Dr. Mlk Jr. St. N.,(727) 251-4540,http://www.thecleanoutking.com,Bronze,Tampa / St. Petersburg,27.770612,-82.636238,/companies/FL/Saint-Petersburg/33701/9797,//s3.amazonaws.com/pictures.estatesales.net/orglogos/9797/635647337804469491.jpg,4.5,74,"5205 Haines Rd N, St. Petersburg, FL 33714, USA"
14777,Antiques & Chatchkes,Sarasota,FL,34236,1542 Fruitville Road,(941) 356-3318,http://www.antiquesandchatchkes.com/,Gold,Sarasota / Bradenton,27.326394,-82.559301,/companies/FL/Sarasota/34236/14777,https://picturescdn.estatesales.net/orglogos/14777/636044564997489263.jpg,4.5,73,"1542 Fruitville Rd, Sarasota, FL 34236, USA"
12644,Estate Sales of Bradenton,Terra Ceia,FL,34250,PO Box 406,(208) 704-4169,http://www.estatesalesofsarasota.com/,Basic,Sarasota / Bradenton,27.569576,-82.597136,,,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
17645,Jim's Estate Sales,Bradenton,FL,34205,3307 Manatee Ave. W. ,(941) 779-4131,,Basic,Sarasota / Bradenton,27.485396,-82.583414,,,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
134903,Estate Sales By Ana Maria,Sarasota,FL,34242,,(941) 350-3509,,Basic,Sarasota / Bradenton,27.25744,-82.540334,,https://picturescdn.estatesales.net/orglogos/134903/636610462510421124.jpg,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
91352,Selby Estate Sales,Bradenton,FL,34202,8374 Market Street #190,(941) 232-1177,,Basic,Sarasota / Bradenton,27.413426,-82.378182,,https://picturescdn.estatesales.net/orglogos/91352/637614540156739091.jpg,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
133142,Castaway Estate Sales,Saint Petersburg,FL,33710,5363 3rd Ave. N,(727) 295-7757,http://www.castawayestates.net,Silver,Sarasota / Bradenton,27.788998,-82.728388,/companies/FL/Saint-Petersburg/33710/133142,https://picturescdn.estatesales.net/orglogos/133142/637449256460823787.jpg,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
24269,Estate Sales By Found LLC,Saint Petersburg,FL,33704,3030 Dr ML King st N,(727) 741-5128,http://www.foundantiquesllc.com,Basic,Tampa / St. Petersburg,27.796466,-82.630284,,,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
18836,Two For One Estate Sales,Saint Petersburg,FL,33709,7400 36th Ave N,(727) 816-6010,,Basic,Tampa / St. Petersburg,27.819915,-82.731266,,,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
155090,Florida Estate Sale Solutions,Saint Petersburg,FL,33714,,(727) 359-4236,http://www.flestatesalesolutions.com,Basic,Tampa / St. Petersburg,27.817408,-82.677488,,https://picturescdn.estatesales.net/orglogos/155090/638173733848541362.jpg,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
128315,Cowgirls Market Days & Estate Sales,Saint Petersburg,FL,33704,,(727) 417-4104,,Basic,Tampa / St. Petersburg,27.796466,-82.630284,,,4.5,65,"business, not current estate sale address, 5363 3rd Ave N, St. Petersburg, FL 33710, USA"
